Day,Month,Year,Hour,Minute,Second,AMPM,Red,IR,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,GSR
17,January,2025,11,27,32,AM,720,849,2692,-1556,16676,208,760,90,2544
17,January,2025,11,27,33,AM,722,870,2620,-1532,16676,212,773,93,2540
17,January,2025,11,27,34,AM,689,851,2664,-1488,16716,213,759,105,2559
17,January,2025,11,27,36,AM,733,860,2676,-1460,16636,219,757,97,2534
17,January,2025,11,27,37,AM,708,850,2692,-1556,16696,206,756,83,2554
17,January,2025,11,27,38,AM,712,871,2704,-1484,16664,200,742,114,2543
17,January,2025,11,27,39,AM,700,859,2712,-1540,16664,236,757,86,2546
17,January,2025,11,27,40,AM,698,879,2640,-1560,16640,195,759,96,2580
17,January,2025,11,27,41,AM,715,851,2676,-1516,16628,198,769,100,2527
17,January,2025,11,27,42,AM,713,859,2708,-1532,16624,217,757,81,2559
17,January,2025,11,27,43,AM,693,853,2668,-1512,16628,207,749,84,2559
17,January,2025,11,27,44,AM,702,845,2644,-1500,16700,207,751,84,2553
17,January,2025,11,27,45,AM,696,860,2636,-1504,16592,197,756,101,2540
17,January,2025,11,27,46,AM,688,862,2684,-1512,16644,216,758,97,2606
17,January,2025,11,27,47,AM,733,861,2652,-1500,16652,210,761,110,2534
17,January,2025,11,27,48,AM,697,840,2656,-1532,16632,211,743,85,2559
17,January,2025,11,27,49,AM,694,865,2692,-1580,16644,227,750,109,2582
17,January,2025,11,27,50,AM,715,848,2684,-1508,16684,206,768,93,2559
17,January,2025,11,27,51,AM,713,888,2644,-1528,16672,220,752,101,2555
17,January,2025,11,27,53,AM,737,848,2632,-1520,16720,214,766,87,2555
17,January,2025,11,27,54,AM,710,864,2652,-1492,16680,199,781,73,2541
17,January,2025,11,27,55,AM,697,856,2684,-1512,16696,219,764,104,2466
17,January,2025,11,27,56,AM,711,887,2644,-1560,16680,213,767,87,2479
17,January,2025,11,27,57,AM,681,843,2708,-1504,16676,207,753,106,2559
17,January,2025,11,27,58,AM,713,866,2636,-1584,16608,200,754,92,2555
17,January,2025,11,27,59,AM,729,856,2668,-1504,16692,215,769,91,2554
17,January,2025,11,28,00,AM,721,860,2588,-1536,16636,191,747,84,2559
17,January,2025,11,28,01,AM,713,876,2644,-1504,16684,211,778,92,2542
17,January,2025,11,28,02,AM,694,850,2692,-1584,16640,214,762,110,2559
17,January,2025,11,28,03,AM,726,859,2688,-1500,16608,198,740,98,2558
17,January,2025,11,28,04,AM,726,853,2700,-1504,16676,202,742,95,2549
17,January,2025,11,28,05,AM,698,859,2660,-1484,16624,200,766,107,2544
17,January,2025,11,28,06,AM,720,868,2696,-1468,16664,214,779,105,2551
17,January,2025,11,28,07,AM,709,858,2644,-1456,16692,214,775,77,2544
17,January,2025,11,28,09,AM,724,901,2724,-1488,16660,213,761,100,2580
17,January,2025,11,28,10,AM,718,868,2720,-1508,16596,215,767,81,2544
17,January,2025,11,28,11,AM,722,917,2684,-1484,16632,214,751,102,2550
17,January,2025,11,28,12,AM,676,873,2680,-1520,16644,194,769,92,2550
17,January,2025,11,28,13,AM,699,858,2624,-1532,16652,208,747,88,2547
17,January,2025,11,28,14,AM,702,887,2700,-1528,16696,197,775,120,2550
17,January,2025,11,28,15,AM,688,835,2656,-1492,16648,202,766,92,2559
17,January,2025,11,28,16,AM,698,801,2676,-1556,16700,221,761,106,2624
17,January,2025,11,28,17,AM,702,827,2656,-1568,16632,214,768,86,2550
17,January,2025,11,28,18,AM,689,856,2680,-1480,16688,209,771,73,2538
17,January,2025,11,28,19,AM,703,847,2664,-1504,16648,213,755,99,2492
17,January,2025,11,28,20,AM,727,865,2656,-1472,16700,211,762,97,2523
17,January,2025,11,28,21,AM,687,835,2768,-1468,16628,229,760,100,2559
17,January,2025,11,28,22,AM,714,869,2660,-1524,16596,203,746,101,2547
17,January,2025,11,28,23,AM,703,867,2660,-1516,16576,211,737,91,2544
17,January,2025,11,28,24,AM,707,866,2636,-1460,16716,218,739,80,2559
17,January,2025,11,28,26,AM,707,860,2672,-1520,16668,207,747,103,2559
17,January,2025,11,28,27,AM,733,858,2676,-1504,16696,204,750,102,2542
17,January,2025,11,28,28,AM,698,878,2628,-1472,16636,210,774,92,2542
17,January,2025,11,28,29,AM,708,866,2640,-1492,16644,218,751,89,2544
17,January,2025,11,28,30,AM,707,883,2608,-1504,16700,203,768,97,2559
17,January,2025,11,28,31,AM,707,861,2664,-1508,16676,222,737,100,2538
17,January,2025,11,28,32,AM,713,894,2668,-1588,16688,196,749,86,2554
17,January,2025,11,28,33,AM,722,875,2704,-1468,16660,216,762,80,2539
17,January,2025,11,28,34,AM,715,912,2672,-1484,16652,202,776,88,2660
17,January,2025,11,28,35,AM,717,866,2604,-1560,16640,205,761,76,2607
17,January,2025,11,28,36,AM,713,901,2740,-1488,16612,204,751,76,2536
17,January,2025,11,28,37,AM,693,856,2696,-1504,16696,189,751,96,2551
17,January,2025,11,28,38,AM,708,868,2732,-1572,16664,198,759,98,2541
17,January,2025,11,28,39,AM,703,910,2640,-1496,16656,232,768,98,2553
17,January,2025,11,28,40,AM,722,789,2692,-1516,16656,212,737,73,2555
17,January,2025,11,28,41,AM,694,869,2688,-1568,16712,220,766,74,2539
17,January,2025,11,28,42,AM,707,838,2720,-1472,16688,208,764,78,2535
17,January,2025,11,28,44,AM,701,859,2628,-1500,16624,201,749,74,2543
17,January,2025,11,28,45,AM,698,851,2672,-1516,16576,202,748,81,2539
17,January,2025,11,28,46,AM,711,856,2660,-1500,16624,209,769,102,2532
17,January,2025,11,28,47,AM,701,867,2696,-1508,16704,212,774,70,2554
17,January,2025,11,28,48,AM,692,800,2684,-1508,16732,201,775,114,2547
17,January,2025,11,28,49,AM,719,833,2724,-1520,16648,225,770,79,2544
17,January,2025,11,28,50,AM,686,834,2752,-1508,16708,202,751,121,2549
17,January,2025,11,28,51,AM,687,836,2704,-1528,16664,202,789,73,2545
17,January,2025,11,28,52,AM,700,842,2696,-1484,16676,211,732,104,2543
17,January,2025,11,28,53,AM,673,864,2744,-1516,16696,199,748,99,2534
17,January,2025,11,28,54,AM,697,852,2712,-1548,16644,195,775,82,2533
17,January,2025,11,28,55,AM,706,799,2676,-1508,16612,212,750,90,2543
17,January,2025,11,28,56,AM,725,817,2704,-1484,16684,210,764,102,2540
17,January,2025,11,28,57,AM,695,851,2708,-1516,16624,206,763,104,2587
17,January,2025,11,28,58,AM,676,854,2720,-1484,16708,201,766,114,2547
17,January,2025,11,28,59,AM,719,836,2676,-1504,16660,200,778,78,2557
17,January,2025,11,29,01,AM,697,801,2668,-1488,16668,216,761,96,2557
17,January,2025,11,29,02,AM,696,874,2760,-1488,16676,205,744,95,2558
17,January,2025,11,29,03,AM,685,803,2624,-1544,16624,202,758,95,2590
17,January,2025,11,29,04,AM,712,865,2692,-1456,16628,219,754,76,2538
17,January,2025,11,29,05,AM,692,862,2732,-1548,16632,217,757,99,2549
17,January,2025,11,29,06,AM,720,903,2672,-1528,16684,200,759,107,2557
17,January,2025,11,29,07,AM,715,871,2684,-1520,16672,217,762,90,2533
17,January,2025,11,29,08,AM,716,872,2652,-1544,16624,191,760,76,2541
17,January,2025,11,29,09,AM,707,846,2628,-1544,16616,200,777,94,2557
17,January,2025,11,29,10,AM,702,868,2672,-1572,16656,210,759,95,2556
17,January,2025,11,29,11,AM,712,861,2672,-1476,16608,230,760,76,2527
17,January,2025,11,29,12,AM,676,872,2668,-1476,16604,232,740,102,2559
17,January,2025,11,29,13,AM,691,852,2740,-1512,16632,202,740,97,2553
17,January,2025,11,29,14,AM,690,829,2664,-1508,16660,225,768,94,2533
17,January,2025,11,29,15,AM,716,863,2696,-1556,16684,210,753,90,2533
17,January,2025,11,29,16,AM,692,867,2688,-1540,16656,210,751,87,2641
17,January,2025,11,29,18,AM,691,866,2720,-1488,16660,210,755,78,2559
17,January,2025,11,29,19,AM,706,880,2664,-1496,16664,216,773,86,2559
17,January,2025,11,29,20,AM,714,865,2672,-1508,16644,218,769,79,2543
17,January,2025,11,29,21,AM,704,889,2652,-1472,16656,234,761,89,2559
17,January,2025,11,29,22,AM,712,863,2708,-1548,16736,209,761,88,2550
17,January,2025,11,29,23,AM,720,858,2692,-1472,16656,203,749,100,2295
17,January,2025,11,29,24,AM,700,866,2708,-1480,16656,205,756,93,2559
17,January,2025,11,29,25,AM,715,868,2668,-1536,16704,217,767,104,2542
17,January,2025,11,29,26,AM,736,864,2576,-1496,16680,215,755,98,2530
17,January,2025,11,29,27,AM,696,858,2660,-1540,16684,218,761,79,2559
17,January,2025,11,29,28,AM,690,860,2620,-1560,16700,214,764,85,2559
17,January,2025,11,29,29,AM,722,873,2720,-1484,16664,218,758,84,2559
17,January,2025,11,29,30,AM,714,869,2620,-1472,16636,206,769,76,2559
17,January,2025,11,29,31,AM,701,881,2664,-1552,16660,214,750,94,2546
17,January,2025,11,29,32,AM,707,865,2744,-1540,16628,210,782,83,2555
17,January,2025,11,29,33,AM,721,896,2700,-1556,16680,209,769,113,2546
17,January,2025,11,29,35,AM,731,905,2700,-1548,16708,206,778,74,2559
17,January,2025,11,29,36,AM,705,863,2640,-1508,16620,204,770,89,2549
17,January,2025,11,29,37,AM,722,902,2616,-1484,16640,206,736,80,2555
17,January,2025,11,29,38,AM,713,868,2660,-1544,16620,214,779,93,2535
17,January,2025,11,29,39,AM,724,903,2588,-1492,16628,201,773,95,2427
17,January,2025,11,29,40,AM,717,868,2700,-1464,16648,203,738,100,2537
17,January,2025,11,29,41,AM,699,860,2764,-1492,16652,213,771,73,2551
17,January,2025,11,29,42,AM,719,913,2656,-1484,16652,210,763,79,2537
17,January,2025,11,29,43,AM,724,877,2700,-1480,16708,226,767,89,2550
17,January,2025,11,29,44,AM,710,867,2688,-1520,16680,212,757,85,2594
17,January,2025,11,29,45,AM,706,892,2640,-1540,16584,203,760,86,2555
17,January,2025,11,29,46,AM,719,852,2740,-1556,16620,204,763,94,2549
17,January,2025,11,29,47,AM,698,856,2648,-1508,16640,200,743,82,2559
17,January,2025,11,29,48,AM,732,865,2732,-1524,16644,214,762,102,2544
17,January,2025,11,29,49,AM,704,887,2672,-1468,16664,207,758,89,2559
17,January,2025,11,29,50,AM,729,903,2572,-1520,16688,219,750,101,2557
17,January,2025,11,29,52,AM,711,865,2720,-1516,16628,202,776,94,2541
17,January,2025,11,29,53,AM,696,897,2632,-1508,16608,207,754,89,2579
17,January,2025,11,29,54,AM,712,875,2700,-1548,16672,206,768,94,2541
17,January,2025,11,29,55,AM,706,868,2672,-1488,16640,203,748,100,2544
17,January,2025,11,29,56,AM,721,897,2728,-1556,16696,223,756,83,2559
17,January,2025,11,29,57,AM,689,870,2692,-1556,16696,228,772,116,2541
17,January,2025,11,29,58,AM,708,866,2692,-1564,16664,215,740,103,2550
17,January,2025,11,29,59,AM,726,882,2676,-1488,16652,209,778,92,2579
17,January,2025,11,30,00,AM,693,859,2656,-1556,16668,195,745,76,2551
17,January,2025,11,30,01,AM,686,880,2636,-1508,16712,220,757,91,2559
17,January,2025,11,30,02,AM,698,874,2668,-1452,16672,222,776,81,2533
17,January,2025,11,30,03,AM,712,902,2656,-1536,16672,224,770,76,2559
17,January,2025,11,30,04,AM,710,874,2768,-1536,16648,214,768,102,2559
17,January,2025,11,30,05,AM,728,908,2640,-1544,16660,205,763,112,2531
17,January,2025,11,30,06,AM,694,873,2684,-1484,16668,213,763,86,2541
17,January,2025,11,30,07,AM,687,863,2636,-1448,16632,228,763,72,2624
17,January,2025,11,30,09,AM,691,873,2688,-1544,16652,206,770,91,2454
17,January,2025,11,30,10,AM,709,858,2728,-1556,16668,193,772,88,2539
17,January,2025,11,30,11,AM,707,913,2620,-1552,16664,210,754,93,2532
17,January,2025,11,30,12,AM,705,862,2620,-1516,16652,201,760,103,2545
17,January,2025,11,30,13,AM,701,851,2676,-1476,16652,216,767,89,2592
17,January,2025,11,30,14,AM,681,867,2688,-1524,16708,209,764,91,2541
17,January,2025,11,30,15,AM,720,900,2672,-1484,16632,214,759,100,2555
17,January,2025,11,30,16,AM,713,893,2720,-1528,16724,224,784,91,2615
17,January,2025,11,30,17,AM,706,874,2668,-1520,16676,214,766,77,2587
17,January,2025,11,30,18,AM,706,859,2648,-1532,16620,192,776,95,2551
17,January,2025,11,30,19,AM,711,890,2664,-1544,16644,218,777,87,2544
17,January,2025,11,30,20,AM,695,852,2724,-1492,16692,216,768,84,2529
17,January,2025,11,30,21,AM,678,833,2652,-1496,16624,215,751,73,2559
17,January,2025,11,30,22,AM,701,847,2708,-1524,16644,200,770,109,2548
17,January,2025,11,30,23,AM,672,865,2664,-1440,16580,203,758,80,2523
17,January,2025,11,30,24,AM,706,864,2680,-1492,16676,205,733,94,2545
17,January,2025,11,30,26,AM,709,844,2692,-1480,16616,219,759,100,2553
17,January,2025,11,30,27,AM,712,830,2628,-1520,16636,215,750,102,2544
17,January,2025,11,30,28,AM,703,862,2664,-1524,16668,212,738,78,2544
17,January,2025,11,30,29,AM,706,832,2672,-1520,16628,213,763,75,2548
17,January,2025,11,30,30,AM,717,856,2684,-1528,16672,224,759,61,2545
17,January,2025,11,30,31,AM,684,855,2668,-1544,16644,203,765,94,2599
17,January,2025,11,30,32,AM,694,843,2700,-1512,16712,213,762,88,2545
17,January,2025,11,30,33,AM,690,845,2724,-1512,16700,193,752,80,2553
17,January,2025,11,30,34,AM,714,860,2652,-1548,16640,212,768,73,2531
17,January,2025,11,30,35,AM,676,872,2684,-1540,16636,197,759,86,2622
17,January,2025,11,30,36,AM,703,872,2656,-1516,16668,191,742,89,2535
17,January,2025,11,30,37,AM,682,879,2648,-1512,16600,197,769,95,2559
17,January,2025,11,30,38,AM,707,859,2636,-1536,16628,203,762,90,2583
17,January,2025,11,30,39,AM,724,853,2652,-1472,16696,193,779,73,2533
17,January,2025,11,30,40,AM,711,855,2664,-1532,16620,205,762,84,2545
17,January,2025,11,30,41,AM,693,862,2608,-1540,16576,184,757,92,2559
17,January,2025,11,30,43,AM,717,862,2708,-1512,16676,218,746,92,2547
17,January,2025,11,30,44,AM,687,860,2628,-1508,16716,208,772,83,2609
17,January,2025,11,30,45,AM,735,859,2688,-1548,16608,213,750,89,2640
17,January,2025,11,30,46,AM,717,861,2648,-1520,16636,222,750,92,2559
17,January,2025,11,30,47,AM,703,849,2684,-1524,16588,199,761,86,2559
17,January,2025,11,30,48,AM,731,851,2648,-1472,16600,227,770,88,2637
17,January,2025,11,30,49,AM,694,841,2612,-1540,16648,203,762,104,2545
17,January,2025,11,30,50,AM,721,866,2680,-1472,16672,211,783,95,2551
17,January,2025,11,30,51,AM,716,852,2676,-1476,16700,184,764,81,2551
17,January,2025,11,30,52,AM,705,879,2656,-1516,16640,232,767,95,2587
17,January,2025,11,30,53,AM,727,858,2692,-1492,16652,200,758,104,2559
17,January,2025,11,30,54,AM,725,897,2680,-1500,16644,223,751,81,2551
17,January,2025,11,30,55,AM,683,870,2684,-1568,16688,213,773,80,2591
17,January,2025,11,30,56,AM,696,872,2764,-1464,16676,206,780,101,2470
17,January,2025,11,30,57,AM,708,874,2648,-1536,16668,205,748,68,2542
17,January,2025,11,30,58,AM,695,865,2672,-1488,16668,210,765,84,2551
17,January,2025,11,30,59,AM,695,846,2664,-1536,16656,206,742,127,2544
17,January,2025,11,31,01,AM,685,841,2676,-1532,16712,222,766,85,2432
17,January,2025,11,31,02,AM,702,859,2760,-1528,16688,231,770,103,2480
17,January,2025,11,31,03,AM,706,799,2636,-1520,16620,218,759,85,2535
17,January,2025,11,31,04,AM,681,871,2700,-1564,16688,197,748,102,2536
17,January,2025,11,31,05,AM,718,823,2684,-1480,16656,202,754,87,2559
17,January,2025,11,31,06,AM,681,837,2732,-1500,16684,207,751,95,2538
17,January,2025,11,31,07,AM,678,863,2660,-1492,16680,190,755,82,2528
17,January,2025,11,31,08,AM,701,833,2764,-1528,16640,224,755,96,2559
17,January,2025,11,31,09,AM,709,848,2680,-1500,16652,189,761,89,2547
17,January,2025,11,31,10,AM,728,856,2728,-1436,16632,218,767,90,2445
17,January,2025,11,31,11,AM,723,845,2716,-1532,16632,198,774,99,2552
17,January,2025,11,31,12,AM,683,865,2708,-1500,16696,216,784,106,2554
17,January,2025,11,31,13,AM,697,841,2692,-1560,16628,212,770,100,2559
17,January,2025,11,31,14,AM,721,849,2648,-1508,16680,202,768,100,2545
17,January,2025,11,31,15,AM,692,852,2672,-1512,16656,220,761,98,2538
17,January,2025,11,31,16,AM,691,867,2624,-1536,16668,224,752,95,2555
17,January,2025,11,31,18,AM,703,869,2696,-1476,16444,197,942,64,2535
17,January,2025,11,31,19,AM,721,865,2692,-1468,16744,216,733,109,2613
17,January,2025,11,31,20,AM,723,864,2708,-1484,16672,203,763,110,2543
17,January,2025,11,31,21,AM,688,872,2688,-1476,16684,205,761,95,2556
17,January,2025,11,31,22,AM,695,886,2608,-1532,16676,212,753,94,2559
17,January,2025,11,31,23,AM,698,883,2656,-1516,16628,198,760,78,2558
17,January,2025,11,31,24,AM,732,905,2740,-1568,16712,198,770,101,2559
17,January,2025,11,31,25,AM,716,857,2704,-1556,16636,207,781,88,2543
17,January,2025,11,31,26,AM,711,867,2672,-1564,16644,208,757,82,2544
17,January,2025,11,31,27,AM,687,870,2784,-1484,16688,209,776,76,2554
17,January,2025,11,31,28,AM,728,900,2688,-1536,16644,203,762,94,2538
17,January,2025,11,31,29,AM,698,839,2704,-1552,16628,189,792,83,2538
17,January,2025,11,31,30,AM,695,835,2688,-1508,16624,223,766,91,2558
17,January,2025,11,31,31,AM,713,837,2704,-1520,16704,215,749,111,2525
17,January,2025,11,31,32,AM,735,843,2644,-1536,16620,204,758,103,2613
17,January,2025,11,31,33,AM,700,847,2632,-1524,16688,212,779,88,2544
17,January,2025,11,31,35,AM,711,861,2748,-1516,16632,225,774,108,2547
17,January,2025,11,31,36,AM,698,861,2708,-1560,16648,220,752,107,2547
17,January,2025,11,31,37,AM,687,861,2704,-1524,16696,198,761,104,2511
17,January,2025,11,31,38,AM,714,873,2648,-1484,16652,209,753,108,2592
17,January,2025,11,31,39,AM,726,861,2640,-1548,16644,208,783,105,2559
17,January,2025,11,31,40,AM,714,858,2704,-1580,16628,196,755,75,2544
17,January,2025,11,31,41,AM,712,869,2732,-1508,16656,215,794,104,2546
17,January,2025,11,31,42,AM,718,913,2704,-1616,16668,207,779,87,2544
17,January,2025,11,31,43,AM,681,852,2672,-1520,16664,213,732,103,2548
17,January,2025,11,31,44,AM,686,881,2680,-1488,16684,181,744,83,2542
17,January,2025,11,31,45,AM,704,860,2632,-1488,16640,218,753,107,2548
17,January,2025,11,31,46,AM,714,847,2624,-1552,16656,206,756,77,2558
17,January,2025,11,31,47,AM,683,863,2640,-1584,16672,209,767,104,2521
17,January,2025,11,31,48,AM,693,857,2628,-1520,16684,209,764,82,2512
17,January,2025,11,31,49,AM,705,864,2656,-1484,16632,229,753,80,2546
17,January,2025,11,31,50,AM,728,858,2676,-1536,16688,196,763,111,2512
17,January,2025,11,31,52,AM,713,884,2656,-1512,16684,197,775,78,2543
17,January,2025,11,31,53,AM,697,885,2692,-1536,16660,211,747,67,2474
17,January,2025,11,31,54,AM,702,872,2688,-1508,16480,221,748,65,2531
17,January,2025,11,31,55,AM,699,872,2672,-1544,16716,220,749,96,2541
17,January,2025,11,31,56,AM,734,914,2720,-1516,16816,189,701,116,2702
17,January,2025,11,31,57,AM,698,865,2736,-1572,16708,223,686,101,2535
17,January,2025,11,31,58,AM,703,900,2656,-1516,16600,207,755,109,2556
17,January,2025,11,31,59,AM,688,880,2676,-1540,16712,207,757,91,2553
17,January,2025,11,32,00,AM,726,889,2724,-1532,16636,208,773,101,2559
17,January,2025,11,32,01,AM,718,875,2672,-1564,16660,207,767,87,2558
17,January,2025,11,32,02,AM,715,858,2624,-1572,16656,204,736,73,2543
17,January,2025,11,32,03,AM,693,854,2708,-1556,16640,197,769,69,2606
17,January,2025,11,32,04,AM,690,872,2692,-1516,16688,218,770,71,2558
17,January,2025,11,32,05,AM,701,868,2684,-1512,16656,228,764,92,2559
17,January,2025,11,32,06,AM,702,857,2696,-1508,16676,207,764,91,2539
17,January,2025,11,32,07,AM,691,857,2768,-1520,16624,200,786,89,2640
17,January,2025,11,32,09,AM,700,845,2536,-1552,17660,130,755,142,2548
17,January,2025,11,32,10,AM,722,854,2680,-1576,16684,224,683,106,2559
17,January,2025,11,32,11,AM,694,880,2680,-1516,16612,217,736,91,2559
17,January,2025,11,32,12,AM,727,857,2732,-1520,16704,189,772,96,2541
17,January,2025,11,32,13,AM,739,867,2692,-1544,16608,185,761,83,2544
17,January,2025,11,32,14,AM,744,861,2840,-1620,17084,204,652,107,2547
17,January,2025,11,32,15,AM,702,856,2716,-1544,16648,195,757,100,2559
17,January,2025,11,32,16,AM,699,847,2684,-1520,16680,200,759,99,2550
17,January,2025,11,32,17,AM,684,854,2684,-1508,16656,196,754,87,2556
17,January,2025,11,32,18,AM,737,868,2636,-1556,16552,202,748,98,2559
17,January,2025,11,32,19,AM,707,854,2712,-1512,16680,226,769,94,2542
17,January,2025,11,32,20,AM,701,886,2680,-1548,16640,229,758,85,2559
17,January,2025,11,32,21,AM,710,867,2668,-1416,16660,242,731,131,2545
17,January,2025,11,32,22,AM,697,873,2604,-1524,16624,210,755,96,2544
17,January,2025,11,32,23,AM,685,878,2632,-1496,16640,199,769,89,2554
17,January,2025,11,32,24,AM,698,865,2700,-1544,16592,214,764,90,2544
17,January,2025,11,32,26,AM,727,903,2668,-1520,16640,206,778,83,2554
17,January,2025,11,32,27,AM,708,865,2636,-1508,16588,210,756,86,2529
17,January,2025,11,32,28,AM,701,904,2624,-1528,16580,221,753,80,2531
17,January,2025,11,32,29,AM,699,876,2652,-1480,16680,205,771,80,2558
17,January,2025,11,32,30,AM,694,855,2684,-1540,16696,186,773,86,2550
17,January,2025,11,32,31,AM,694,871,2700,-1456,16672,216,763,99,2550
17,January,2025,11,32,32,AM,714,869,2608,-1544,16640,233,759,89,2559
17,January,2025,11,32,33,AM,682,896,2712,-1536,16640,203,748,91,2551
17,January,2025,11,32,34,AM,724,901,2612,-1496,16648,205,751,87,2552
17,January,2025,11,32,35,AM,737,910,2680,-1508,16704,212,750,92,2554
17,January,2025,11,32,36,AM,671,883,2692,-1512,16648,207,754,93,2528
17,January,2025,11,32,37,AM,698,872,2740,-1532,16656,212,762,108,2544
17,January,2025,11,32,38,AM,705,871,2684,-1588,16660,207,764,91,2555
17,January,2025,11,32,39,AM,730,857,2744,-1544,16664,188,752,96,2534
17,January,2025,11,32,40,AM,733,860,2704,-1496,16676,190,748,110,2559
17,January,2025,11,32,41,AM,691,854,2656,-1520,16684,217,771,76,2605
17,January,2025,11,32,43,AM,726,856,2652,-1568,16672,224,750,94,2553
17,January,2025,11,32,44,AM,725,899,2668,-1536,16644,219,765,79,2559
17,January,2025,11,32,45,AM,709,874,2692,-1540,16636,203,773,79,2559
17,January,2025,11,32,46,AM,710,866,2696,-1544,16664,201,749,92,2544
17,January,2025,11,32,47,AM,721,905,2596,-1532,16632,202,747,83,2528
17,January,2025,11,32,48,AM,711,873,2732,-1468,16732,219,764,92,2547
17,January,2025,11,32,49,AM,717,901,2724,-1564,16724,229,748,90,2547
17,January,2025,11,32,50,AM,694,845,2712,-1516,16684,202,748,76,2559
17,January,2025,11,32,51,AM,723,909,2692,-1508,16632,213,767,75,2557
17,January,2025,11,32,52,AM,696,872,2640,-1508,16676,201,765,82,2559
17,January,2025,11,32,53,AM,680,879,2640,-1580,16704,228,744,93,2549
17,January,2025,11,32,54,AM,714,865,2656,-1544,16696,213,781,91,2544
17,January,2025,11,32,55,AM,698,863,2668,-1536,16600,222,770,103,2544
17,January,2025,11,32,56,AM,699,919,2688,-1564,16624,212,757,79,2542
17,January,2025,11,32,57,AM,700,860,2628,-1576,16700,229,759,90,2559
17,January,2025,11,32,58,AM,703,859,2704,-1548,16648,228,753,90,2549
17,January,2025,11,33,00,AM,703,850,2672,-1536,16664,211,768,101,2515
17,January,2025,11,33,01,AM,714,821,2724,-1512,16684,210,752,93,2559
17,January,2025,11,33,02,AM,691,845,2616,-1588,16688,213,733,88,2429
17,January,2025,11,33,03,AM,695,842,2672,-1472,16672,232,776,79,2539
17,January,2025,11,33,04,AM,701,854,2644,-1560,16624,198,738,106,2538
17,January,2025,11,33,05,AM,688,858,2616,-1560,16656,209,765,75,2559
17,January,2025,11,33,06,AM,684,865,2676,-1536,16668,213,758,76,2559
17,January,2025,11,33,07,AM,702,866,2692,-1520,16692,208,763,89,2544
17,January,2025,11,33,08,AM,690,864,2688,-1524,16656,213,745,83,2558
17,January,2025,11,33,09,AM,728,859,2740,-1540,16648,218,768,91,2548
17,January,2025,11,33,10,AM,691,865,2644,-1472,16680,216,781,75,2559
17,January,2025,11,33,11,AM,687,861,2676,-1484,16692,210,746,82,2559
17,January,2025,11,33,12,AM,707,868,2688,-1548,16568,201,746,111,2544
17,January,2025,11,33,13,AM,706,866,2588,-1500,16676,212,759,104,2547
17,January,2025,11,33,14,AM,713,898,2660,-1548,16636,196,749,77,2559
17,January,2025,11,33,15,AM,724,907,2600,-1572,16616,207,762,100,2512
17,January,2025,11,33,17,AM,704,872,2644,-1544,16656,219,733,76,2559
17,January,2025,11,33,18,AM,695,859,2684,-1540,16624,197,734,86,2539
17,January,2025,11,33,19,AM,709,905,2696,-1548,16672,190,768,98,2542
17,January,2025,11,33,20,AM,687,871,2664,-1540,16728,207,744,100,2545
17,January,2025,11,33,21,AM,717,908,2652,-1492,16648,199,757,95,2549
17,January,2025,11,33,22,AM,708,865,2636,-1540,16620,208,772,92,2534
17,January,2025,11,33,23,AM,715,907,2668,-1568,16676,231,770,93,2603
17,January,2025,11,33,24,AM,734,913,2652,-1576,16632,190,758,103,2547
17,January,2025,11,33,25,AM,684,870,2660,-1504,16672,205,771,90,2531
17,January,2025,11,33,26,AM,692,869,2732,-1540,16664,209,760,101,2541
17,January,2025,11,33,27,AM,712,916,2708,-1508,16708,214,755,81,2549
17,January,2025,11,33,28,AM,709,861,2692,-1532,16740,220,755,81,2543
17,January,2025,11,33,29,AM,721,908,2652,-1492,16684,212,754,93,2544
17,January,2025,11,33,30,AM,679,851,2672,-1508,16644,191,755,110,2539
17,January,2025,11,33,31,AM,705,838,2732,-1516,16700,205,759,94,2666
17,January,2025,11,33,32,AM,686,854,2688,-1552,16664,204,768,104,2528
17,January,2025,11,33,34,AM,694,843,2716,-1488,16684,202,745,109,2528
17,January,2025,11,33,35,AM,692,831,2728,-1520,16708,195,757,102,2547
17,January,2025,11,33,36,AM,712,825,2652,-1588,16676,220,751,100,2496
17,January,2025,11,33,37,AM,701,849,2692,-1552,16692,214,772,92,2579
17,January,2025,11,33,38,AM,707,838,2556,-1492,16660,211,740,90,2550
17,January,2025,11,33,39,AM,704,864,2660,-1480,16644,194,746,73,2541
17,January,2025,11,33,40,AM,700,863,2716,-1500,16696,203,764,83,2531
17,January,2025,11,33,41,AM,700,863,2708,-1468,16648,219,758,105,2527
17,January,2025,11,33,42,AM,733,867,2716,-1556,16632,200,762,74,2549
17,January,2025,11,33,43,AM,695,858,2716,-1544,16672,230,757,92,2580
17,January,2025,11,33,44,AM,729,864,2640,-1512,16612,201,759,95,2591
17,January,2025,11,33,45,AM,726,873,2664,-1548,16624,205,749,102,2559
17,January,2025,11,33,46,AM,718,841,2684,-1544,16660,212,759,98,2527
17,January,2025,11,33,47,AM,715,869,2684,-1568,16644,204,739,92,2543
17,January,2025,11,33,48,AM,724,913,2700,-1528,16668,203,779,96,2671
17,January,2025,11,33,49,AM,705,874,2668,-1512,16636,217,756,95,2544
17,January,2025,11,33,51,AM,697,913,2720,-1556,16640,226,756,104,2545
